CheckingStatus,LoanDuration,CreditHistory,LoanPurpose,LoanAmount,ExistingSavings,EmploymentDuration,InstallmentPercent,Sex,OthersOnLoan,CurrentResidenceDuration,OwnsProperty,Age,InstallmentPlans,Housing,ExistingCreditsCount,Job,Dependents,Telephone,ForeignWorker,Risk,PredictedLabel,ProbabilityFavorable
less_0,15,prior_payments_delayed,car_new,593,less_100,4_to_7,3,male,none,3,car_other,31,none,own,1,skilled,1,yes,yes,No Risk,No Risk,0.869868729
less_0,12,all_credits_paid_back,appliances,3796,100_to_500,4_to_7,3,female,none,2,car_other,35,bank,rent,2,unemployed,1,yes,yes,No Risk,No Risk,0.768483046
0_to_200,20,prior_payments_delayed,car_used,1389,100_to_500,greater_7,4,male,none,4,car_other,33,none,own,2,skilled,1,none,yes,No Risk,No Risk,0.622514991
0_to_200,17,credits_paid_to_date,car_used,5772,less_100,4_to_7,2,male,none,3,car_other,31,stores,own,1,skilled,1,yes,yes,Risk,No Risk,0.726819879
greater_200,30,prior_payments_delayed,business,4040,100_to_500,4_to_7,3,male,co-applicant,4,unknown,26,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.614231978
0_to_200,15,prior_payments_delayed,retraining,3044,500_to_1000,1_to_4,3,male,none,3,savings_insurance,34,none,own,1,management_self-employed,1,yes,yes,No Risk,No Risk,0.790295048
no_checking,19,outstanding_credit,business,4429,500_to_1000,greater_7,3,male,none,4,car_other,39,none,own,1,management_self-employed,1,none,yes,Risk,No Risk,0.526550333
greater_200,20,credits_paid_to_date,car_new,3237,greater_1000,1_to_4,2,male,none,4,savings_insurance,51,none,own,2,skilled,1,none,yes,Risk,No Risk,0.586940811
no_checking,17,credits_paid_to_date,car_new,3347,100_to_500,4_to_7,3,female,none,4,car_other,31,none,own,1,skilled,2,none,yes,Risk,No Risk,0.64392782
less_0,9,no_credits,car_used,3271,less_100,1_to_4,3,female,none,2,savings_insurance,47,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.845859241
no_checking,44,prior_payments_delayed,repairs,8070,500_to_1000,4_to_7,5,male,co-applicant,4,car_other,28,none,free,2,skilled,1,none,yes,No Risk,Risk,0.244135454
0_to_200,17,credits_paid_to_date,furniture,1773,100_to_500,1_to_4,2,female,none,3,savings_insurance,30,stores,own,2,skilled,1,none,yes,Risk,No Risk,0.829484113
0_to_200,22,credits_paid_to_date,radio_tv,2371,less_100,1_to_4,3,male,none,3,car_other,29,none,own,2,skilled,1,yes,yes,No Risk,No Risk,0.678421779
no_checking,26,prior_payments_delayed,radio_tv,5299,100_to_500,greater_7,3,male,none,4,car_other,43,none,own,1,management_self-employed,1,none,yes,Risk,Risk,0.49490895
0_to_200,29,credits_paid_to_date,radio_tv,4102,100_to_500,4_to_7,3,male,none,2,savings_insurance,38,none,own,2,skilled,1,none,no,Risk,No Risk,0.700510741
0_to_200,14,credits_paid_to_date,furniture,3472,less_100,less_1,2,male,none,2,car_other,30,none,own,1,skilled,1,yes,yes,Risk,No Risk,0.87489531
no_checking,15,all_credits_paid_back,furniture,2811,500_to_1000,less_1,2,male,none,2,savings_insurance,40,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.825085311
no_checking,38,prior_payments_delayed,other,8607,unknown,1_to_4,5,male,none,5,savings_insurance,53,none,own,3,skilled,2,yes,yes,No Risk,No Risk,0.563362131
no_checking,31,prior_payments_delayed,car_used,5629,100_to_500,greater_7,5,male,none,5,car_other,47,none,free,2,skilled,1,yes,yes,Risk,Risk,0.223426309
less_0,29,outstanding_credit,radio_tv,1751,100_to_500,1_to_4,3,male,none,3,savings_insurance,32,none,own,2,skilled,1,none,yes,No Risk,No Risk,0.685778845
greater_200,20,outstanding_credit,radio_tv,3917,100_to_500,1_to_4,4,female,none,2,savings_insurance,31,bank,rent,1,unskilled,1,yes,yes,Risk,No Risk,0.772510246
less_0,8,all_credits_paid_back,car_used,250,100_to_500,unemployed,2,female,none,2,savings_insurance,19,bank,rent,1,unemployed,1,none,yes,No Risk,No Risk,0.971993534
less_0,28,credits_paid_to_date,furniture,713,greater_1000,4_to_7,2,female,none,1,savings_insurance,27,stores,own,1,unskilled,1,none,yes,No Risk,No Risk,0.817771261
no_checking,32,outstanding_credit,furniture,7518,500_to_1000,greater_7,5,male,co-applicant,3,car_other,53,none,free,2,skilled,2,yes,yes,Risk,Risk,0.08712646
greater_200,13,credits_paid_to_date,car_new,3187,less_100,less_1,1,female,none,2,real_estate,33,none,rent,1,skilled,1,none,yes,Risk,No Risk,0.898008417
less_0,8,all_credits_paid_back,car_new,2876,less_100,unemployed,1,female,none,1,savings_insurance,32,none,own,2,skilled,1,none,yes,No Risk,No Risk,0.908375582
0_to_200,13,all_credits_paid_back,furniture,5354,less_100,unemployed,3,female,none,1,car_other,34,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.860674113
0_to_200,23,prior_payments_delayed,repairs,6103,greater_1000,4_to_7,4,male,none,4,unknown,36,stores,own,2,unskilled,1,none,yes,Risk,No Risk,0.589772054
no_checking,22,credits_paid_to_date,radio_tv,1131,100_to_500,1_to_4,2,male,none,3,car_other,31,none,own,1,skilled,1,yes,yes,No Risk,No Risk,0.716188728
no_checking,28,outstanding_credit,appliances,6227,500_to_1000,4_to_7,4,male,none,4,unknown,44,none,own,1,skilled,1,none,yes,Risk,No Risk,0.50406039
0_to_200,7,prior_payments_delayed,vacation,1534,500_to_1000,1_to_4,1,male,none,1,real_estate,21,none,own,1,skilled,1,yes,yes,No Risk,No Risk,0.904283787
0_to_200,14,all_credits_paid_back,car_used,1134,less_100,1_to_4,2,female,none,3,car_other,32,stores,own,1,skilled,1,none,yes,No Risk,No Risk,0.845774112
no_checking,20,outstanding_credit,furniture,6301,unknown,4_to_7,4,male,none,5,unknown,49,none,own,2,skilled,2,yes,no,Risk,Risk,0.360466245
no_checking,31,prior_payments_delayed,car_used,7361,100_to_500,4_to_7,4,male,none,5,car_other,42,none,own,2,management_self-employed,2,yes,yes,Risk,Risk,0.436725964
0_to_200,4,credits_paid_to_date,education,250,less_100,less_1,2,female,none,3,real_estate,28,stores,rent,1,unskilled,2,none,yes,No Risk,No Risk,0.948665325
no_checking,26,prior_payments_delayed,radio_tv,4182,100_to_500,1_to_4,4,male,none,4,real_estate,34,none,own,2,management_self-employed,1,none,yes,No Risk,No Risk,0.685723017
less_0,5,prior_payments_delayed,car_used,250,less_100,less_1,1,female,none,2,real_estate,21,none,rent,1,skilled,1,none,yes,No Risk,No Risk,0.952164583
0_to_200,23,credits_paid_to_date,retraining,2930,less_100,1_to_4,3,male,none,3,real_estate,30,none,rent,1,management_self-employed,1,none,yes,No Risk,No Risk,0.809375476
no_checking,26,outstanding_credit,radio_tv,2699,500_to_1000,greater_7,4,male,guarantor,4,car_other,47,bank,own,2,unemployed,1,yes,yes,Risk,Risk,0.251458129
no_checking,40,prior_payments_delayed,appliances,5567,500_to_1000,4_to_7,4,male,none,3,car_other,39,stores,free,2,unskilled,2,yes,yes,No Risk,No Risk,0.50920309
0_to_200,16,prior_payments_delayed,furniture,250,500_to_1000,4_to_7,3,female,none,1,savings_insurance,32,stores,own,1,skilled,1,none,yes,No Risk,No Risk,0.882034805
no_checking,37,prior_payments_delayed,appliances,7623,500_to_1000,4_to_7,4,male,co-applicant,4,savings_insurance,39,none,own,2,management_self-employed,1,none,yes,Risk,Risk,0.323116366
no_checking,18,credits_paid_to_date,repairs,4256,100_to_500,less_1,3,male,none,4,real_estate,31,none,own,2,management_self-employed,1,none,yes,No Risk,No Risk,0.791189709
no_checking,42,prior_payments_delayed,retraining,7711,unknown,greater_7,4,male,co-applicant,5,unknown,54,none,own,2,skilled,2,yes,yes,Risk,Risk,0.093195082
less_0,4,credits_paid_to_date,car_new,250,less_100,less_1,2,female,none,2,real_estate,19,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.972680232
0_to_200,25,outstanding_credit,car_used,4887,greater_1000,greater_7,4,male,none,4,unknown,55,none,own,2,skilled,2,yes,yes,Risk,Risk,0.394802832
less_0,4,credits_paid_to_date,car_used,250,less_100,1_to_4,1,male,none,2,savings_insurance,26,stores,rent,1,unskilled,1,none,yes,No Risk,No Risk,0.946505408
0_to_200,29,credits_paid_to_date,education,3458,less_100,less_1,2,male,none,2,car_other,45,stores,rent,1,skilled,1,none,yes,Risk,No Risk,0.688418031
less_0,4,credits_paid_to_date,car_new,1405,less_100,1_to_4,2,female,none,3,savings_insurance,19,none,own,1,skilled,1,none,yes,Risk,No Risk,0.89818885
less_0,15,credits_paid_to_date,vacation,1383,less_100,4_to_7,3,female,none,1,car_other,34,stores,own,1,skilled,1,yes,yes,No Risk,No Risk,0.847277837
less_0,6,all_credits_paid_back,car_used,3279,less_100,1_to_4,3,female,none,3,real_estate,19,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.91739344
0_to_200,32,credits_paid_to_date,radio_tv,5038,less_100,4_to_7,4,male,none,4,car_other,37,none,own,3,skilled,1,none,yes,Risk,No Risk,0.576278069
no_checking,28,prior_payments_delayed,appliances,2808,greater_1000,greater_7,3,male,none,4,unknown,51,none,own,1,skilled,1,none,yes,Risk,Risk,0.368623135
less_0,10,all_credits_paid_back,car_new,299,100_to_500,less_1,2,female,none,1,savings_insurance,25,none,rent,1,skilled,1,none,yes,No Risk,No Risk,0.963566696
no_checking,23,outstanding_credit,radio_tv,3281,500_to_1000,1_to_4,4,male,none,3,savings_insurance,35,none,own,1,management_self-employed,1,yes,yes,No Risk,No Risk,0.681790802
less_0,14,all_credits_paid_back,car_used,974,100_to_500,less_1,2,male,none,2,real_estate,25,stores,rent,1,skilled,1,none,yes,No Risk,No Risk,0.979482116
no_checking,22,prior_payments_delayed,radio_tv,3378,100_to_500,greater_7,4,female,none,4,car_other,54,none,own,1,skilled,1,yes,yes,No Risk,Risk,0.431225398
no_checking,28,outstanding_credit,appliances,8281,unknown,greater_7,4,male,co-applicant,4,car_other,52,none,own,2,management_self-employed,2,yes,yes,Risk,Risk,0.17284276
no_checking,9,credits_paid_to_date,furniture,708,100_to_500,1_to_4,2,male,none,3,car_other,44,none,own,1,management_self-employed,1,none,yes,No Risk,No Risk,0.765326366
less_0,12,all_credits_paid_back,car_new,4144,less_100,less_1,2,female,none,3,real_estate,26,none,own,1,skilled,1,yes,yes,No Risk,No Risk,0.921792863
no_checking,15,credits_paid_to_date,furniture,4609,less_100,4_to_7,4,male,none,3,car_other,54,stores,rent,1,unskilled,1,yes,yes,No Risk,No Risk,0.563058484
0_to_200,17,credits_paid_to_date,car_used,1842,less_100,less_1,3,female,none,2,savings_insurance,40,bank,rent,2,unemployed,1,yes,yes,No Risk,No Risk,0.782096148
0_to_200,22,credits_paid_to_date,furniture,3671,100_to_500,4_to_7,4,female,none,2,savings_insurance,23,bank,own,1,unemployed,1,none,yes,No Risk,No Risk,0.827079049
no_checking,46,outstanding_credit,appliances,8838,500_to_1000,4_to_7,5,male,co-applicant,4,unknown,48,none,free,2,skilled,2,yes,yes,Risk,Risk,0.12723531
less_0,7,no_credits,car_new,250,less_100,unemployed,2,female,none,1,real_estate,25,none,rent,1,skilled,1,none,yes,No Risk,No Risk,0.981272006
no_checking,28,prior_payments_delayed,appliances,5424,100_to_500,4_to_7,4,male,none,5,savings_insurance,40,none,own,1,management_self-employed,2,yes,yes,No Risk,No Risk,0.537258315
less_0,24,prior_payments_delayed,retraining,1268,less_100,less_1,3,male,none,3,real_estate,30,none,rent,1,skilled,1,none,yes,No Risk,No Risk,0.877879596
less_0,20,prior_payments_delayed,furniture,2770,less_100,4_to_7,3,male,none,1,car_other,29,none,rent,1,skilled,1,none,yes,Risk,No Risk,0.801345943
no_checking,18,credits_paid_to_date,furniture,3531,100_to_500,1_to_4,4,female,none,3,savings_insurance,31,none,free,1,skilled,1,yes,yes,No Risk,No Risk,0.749639498
less_0,15,prior_payments_delayed,radio_tv,6090,500_to_1000,greater_7,4,male,none,3,car_other,49,none,own,2,skilled,1,none,yes,No Risk,No Risk,0.625395277
less_0,4,all_credits_paid_back,car_new,250,less_100,unemployed,1,male,none,2,real_estate,40,bank,rent,1,unskilled,1,none,yes,No Risk,No Risk,0.93527373
less_0,8,prior_payments_delayed,car_new,440,less_100,less_1,2,female,none,1,savings_insurance,36,none,own,1,skilled,1,yes,yes,No Risk,No Risk,0.898993093
0_to_200,20,prior_payments_delayed,car_new,250,100_to_500,1_to_4,2,male,none,1,savings_insurance,26,stores,own,1,unskilled,1,none,yes,No Risk,No Risk,0.859892134
0_to_200,23,outstanding_credit,radio_tv,4793,greater_1000,greater_7,4,male,none,4,unknown,42,none,own,2,skilled,1,yes,yes,Risk,Risk,0.494231133
no_checking,16,outstanding_credit,furniture,5108,greater_1000,greater_7,4,male,none,4,unknown,40,bank,rent,1,unskilled,1,none,yes,No Risk,No Risk,0.647180921
no_checking,28,prior_payments_delayed,repairs,6577,100_to_500,4_to_7,4,female,none,4,car_other,44,none,own,1,skilled,1,none,yes,Risk,No Risk,0.528386073
no_checking,8,credits_paid_to_date,furniture,6154,500_to_1000,less_1,3,male,none,3,savings_insurance,22,none,free,1,management_self-employed,2,yes,yes,No Risk,No Risk,0.818943079
less_0,13,prior_payments_delayed,retraining,3797,less_100,4_to_7,4,male,co-applicant,1,savings_insurance,38,none,own,2,skilled,1,yes,yes,Risk,No Risk,0.694037231
less_0,6,all_credits_paid_back,car_new,577,less_100,1_to_4,1,female,none,1,real_estate,24,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.969706262
no_checking,32,outstanding_credit,other,6412,500_to_1000,greater_7,4,male,none,3,car_other,52,none,free,2,skilled,1,none,yes,Risk,Risk,0.284721899
less_0,9,all_credits_paid_back,car_new,250,100_to_500,1_to_4,2,male,co-applicant,2,savings_insurance,44,stores,own,1,skilled,1,none,yes,No Risk,No Risk,0.855237824
0_to_200,30,prior_payments_delayed,appliances,2699,unknown,less_1,3,male,none,2,real_estate,35,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.808152331
0_to_200,17,prior_payments_delayed,car_new,337,500_to_1000,1_to_4,3,female,none,3,savings_insurance,36,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.830718293
0_to_200,15,credits_paid_to_date,car_new,3038,500_to_1000,4_to_7,2,male,none,3,car_other,47,bank,rent,1,unemployed,1,none,yes,Risk,No Risk,0.67877249
less_0,8,all_credits_paid_back,car_new,1170,less_100,less_1,2,male,none,2,car_other,28,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.929745996
no_checking,30,prior_payments_delayed,car_used,6654,100_to_500,1_to_4,3,female,co-applicant,4,car_other,53,none,free,2,skilled,1,yes,yes,Risk,Risk,0.277172527
no_checking,33,prior_payments_delayed,furniture,2008,unknown,1_to_4,4,female,none,2,car_other,38,none,rent,2,skilled,1,none,yes,Risk,No Risk,0.626220981
0_to_200,26,all_credits_paid_back,repairs,2727,500_to_1000,1_to_4,2,female,none,2,savings_insurance,27,stores,rent,2,unskilled,1,none,yes,No Risk,No Risk,0.813413019
0_to_200,21,prior_payments_delayed,radio_tv,4400,greater_1000,4_to_7,3,male,none,4,savings_insurance,55,none,own,2,skilled,1,yes,yes,No Risk,No Risk,0.532376499
no_checking,33,prior_payments_delayed,appliances,7433,greater_1000,greater_7,5,male,co-applicant,5,unknown,44,stores,own,2,unskilled,2,yes,no,Risk,Risk,0.160520698
less_0,7,all_credits_paid_back,car_new,250,less_100,unemployed,1,female,none,2,real_estate,22,stores,rent,1,unskilled,1,none,yes,No Risk,No Risk,0.981272006
no_checking,32,prior_payments_delayed,vacation,5293,100_to_500,greater_7,4,male,none,4,car_other,42,none,free,2,skilled,1,yes,yes,Risk,Risk,0.365578775
less_0,11,all_credits_paid_back,car_new,250,less_100,less_1,1,female,none,1,real_estate,20,stores,rent,2,unskilled,1,none,yes,No Risk,No Risk,0.95636081
no_checking,26,prior_payments_delayed,car_used,5211,unknown,greater_7,5,male,none,4,car_other,54,none,own,3,skilled,2,yes,yes,Risk,Risk,0.260937394
less_0,4,all_credits_paid_back,radio_tv,250,less_100,unemployed,1,female,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,No Risk,No Risk,0.981272006
no_checking,28,outstanding_credit,appliances,5477,500_to_1000,greater_7,5,male,co-applicant,5,unknown,61,none,free,2,skilled,2,yes,yes,Risk,Risk,0.077476406
0_to_200,16,prior_payments_delayed,radio_tv,2815,less_100,1_to_4,2,male,none,2,car_other,35,none,own,1,skilled,1,yes,yes,No Risk,No Risk,0.763746646
0_to_200,31,credits_paid_to_date,radio_tv,3624,100_to_500,greater_7,2,male,none,1,unknown,42,stores,own,2,skilled,1,yes,yes,No Risk,No Risk,0.623943386
0_to_200,4,all_credits_paid_back,car_used,1835,less_100,less_1,2,male,none,2,real_estate,28,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.974591315
no_checking,28,outstanding_credit,furniture,6219,greater_1000,4_to_7,5,male,none,5,unknown,52,none,free,2,skilled,2,yes,yes,Risk,Risk,0.265542323
less_0,28,credits_paid_to_date,business,299,100_to_500,1_to_4,2,male,none,1,car_other,19,stores,own,1,skilled,1,none,yes,No Risk,No Risk,0.79879282
0_to_200,25,outstanding_credit,car_used,4180,100_to_500,greater_7,4,male,guarantor,4,savings_insurance,59,none,free,2,skilled,1,yes,yes,No Risk,Risk,0.394142893
no_checking,25,prior_payments_delayed,car_used,3743,100_to_500,4_to_7,4,male,none,4,savings_insurance,46,none,own,1,management_self-employed,2,yes,yes,No Risk,No Risk,0.536096479
no_checking,31,prior_payments_delayed,business,6233,500_to_1000,greater_7,5,female,none,4,car_other,42,none,own,2,skilled,1,yes,yes,No Risk,Risk,0.365578775
0_to_200,4,all_credits_paid_back,car_new,963,100_to_500,1_to_4,2,female,none,2,savings_insurance,27,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.950671264
less_0,17,credits_paid_to_date,car_used,2102,less_100,less_1,3,male,co-applicant,3,savings_insurance,37,stores,own,1,unskilled,1,none,yes,No Risk,No Risk,0.849601213
0_to_200,20,credits_paid_to_date,radio_tv,830,500_to_1000,1_to_4,2,male,co-applicant,2,savings_insurance,30,stores,own,1,skilled,1,none,yes,No Risk,No Risk,0.824517946
no_checking,38,prior_payments_delayed,furniture,7176,500_to_1000,greater_7,5,male,co-applicant,5,savings_insurance,50,none,own,2,skilled,1,none,yes,Risk,Risk,0.247433834
no_checking,24,all_credits_paid_back,car_new,650,greater_1000,less_1,1,male,none,4,savings_insurance,21,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.774185431
less_0,18,prior_payments_delayed,radio_tv,2653,less_100,1_to_4,3,male,co-applicant,2,savings_insurance,37,none,own,1,skilled,1,yes,yes,No Risk,No Risk,0.77063315
no_checking,24,prior_payments_delayed,car_used,1661,500_to_1000,4_to_7,4,male,none,3,real_estate,24,none,own,1,management_self-employed,1,yes,yes,No Risk,No Risk,0.657999434
no_checking,30,outstanding_credit,furniture,4864,unknown,greater_7,4,male,co-applicant,5,unknown,48,none,own,2,skilled,2,yes,yes,Risk,Risk,0.089260553
less_0,7,all_credits_paid_back,car_new,404,less_100,1_to_4,2,female,none,2,real_estate,31,none,own,1,skilled,1,yes,yes,No Risk,No Risk,0.947060399
no_checking,41,outstanding_credit,repairs,7779,greater_1000,greater_7,5,male,co-applicant,5,car_other,52,none,own,2,skilled,2,yes,no,Risk,Risk,0.074759485
less_0,11,all_credits_paid_back,furniture,250,less_100,less_1,2,female,none,3,savings_insurance,41,none,rent,1,skilled,1,none,yes,No Risk,No Risk,0.9153124
less_0,16,credits_paid_to_date,car_used,628,less_100,unemployed,1,female,co-applicant,3,savings_insurance,36,stores,own,1,skilled,1,none,yes,No Risk,No Risk,0.89250876
no_checking,28,prior_payments_delayed,radio_tv,7519,100_to_500,greater_7,5,male,guarantor,4,savings_insurance,42,none,free,1,skilled,1,yes,yes,Risk,Risk,0.230941695
less_0,22,credits_paid_to_date,car_new,503,less_100,less_1,2,male,none,3,real_estate,37,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.866998685
no_checking,24,outstanding_credit,car_used,2055,greater_1000,greater_7,4,male,none,4,savings_insurance,35,none,free,2,skilled,1,yes,yes,Risk,Risk,0.487725791
no_checking,29,prior_payments_delayed,radio_tv,6623,100_to_500,4_to_7,4,male,none,4,car_other,45,none,own,2,skilled,1,yes,yes,Risk,Risk,0.393132769
greater_200,17,credits_paid_to_date,furniture,1034,greater_1000,less_1,2,male,co-applicant,4,savings_insurance,33,bank,own,1,unemployed,1,yes,yes,No Risk,No Risk,0.780435028
